Ticker,Market,Ticker_name
082740,KOSPI,한화엔진
042660,KOSPI,한화오션
000885,KOSPI,한화우
489790,KOSPI,한화인더스트리얼솔루션즈
003530,KOSPI,한화투자증권
003535,KOSPI,한화투자증권우
195870,KOSPI,해성디에스
101530,KOSPI,해태제과식품
143210,KOSPI,핸즈코퍼레이션
000720,KOSPI,현대건설
000725,KOSPI,현대건설우
453340,KOSPI,현대그린푸드
086280,KOSPI,현대글로비스
064350,KOSPI,현대로템
079430,KOSPI,현대리바트
012330,KOSPI,현대모비스
069960,KOSPI,현대백화점
004560,KOSPI,현대비앤지스틸
004310,KOSPI,현대약품
017800,KOSPI,현대엘리베이
307950,KOSPI,현대오토에버
011210,KOSPI,현대위아
004020,KOSPI,현대제철
005440,KOSPI,현대지에프홀딩스
005380,KOSPI,현대차
005387,KOSPI,현대차2우B
005389,KOSPI,현대차3우B
005385,KOSPI,현대차우
001500,KOSPI,현대차증권
011760,KOSPI,현대코퍼레이션
227840,KOSPI,현대코퍼레이션홀딩스
126560,KOSPI,현대퓨처넷
001450,KOSPI,현대해상
057050,KOSPI,현대홈쇼핑
093240,KOSPI,형지엘리트
003010,KOSPI,혜인
111110,KOSPI,호전실업
008770,KOSPI,호텔신라
008775,KOSPI,호텔신라우
378850,KOSPI,화승알앤에이
241590,KOSPI,화승엔터프라이즈
006060,KOSPI,화승인더
013520,KOSPI,화승코퍼레이션
010690,KOSPI,화신
133820,KOSPI,화인베스틸
010660,KOSPI,화천기계
000850,KOSPI,화천기공
016580,KOSPI,환인제약
032560,KOSPI,황금에스티
004800,KOSPI,효성
094280,KOSPI,효성ITX
298040,KOSPI,효성중공업
298020,KOSPI,효성티앤씨
298000,KOSPI,효성화학
093370,KOSPI,후성
081660,KOSPI,휠라홀딩스
005870,KOSPI,휴니드
079980,KOSPI,휴비스
005010,KOSPI,휴스틸
000540,KOSPI,흥국화재
000545,KOSPI,흥국화재우
003280,KOSPI,흥아해운
060310,KOSDAQ,3S
054620,KOSDAQ,APS
265520,KOSDAQ,AP시스템
211270,KOSDAQ,AP위성
109960,KOSDAQ,AP헬스케어
139050,KOSDAQ,BF랩스
126600,KOSDAQ,BGF에코머티리얼즈
013720,KOSDAQ,CBI
083790,KOSDAQ,CG인바이츠
035760,KOSDAQ,CJ ENM
311690,KOSDAQ,CJ 바이오사이언스
051500,KOSDAQ,CJ프레시웨이
058820,KOSDAQ,CMG제약
023460,KOSDAQ,CNH
056730,KOSDAQ,CNT85
065770,KOSDAQ,CS
083660,KOSDAQ,CSA 코스믹
099520,KOSDAQ,DGI
060900,KOSDAQ,DGP
290120,KOSDAQ,DH오토리드
025440,KOSDAQ,DH오토웨어
068790,KOSDAQ,DMS
241520,KOSDAQ,DSC인베스트먼트
180400,KOSDAQ,DXVX
245620,KOSDAQ,EDGC
037370,KOSDAQ,EG
050120,KOSDAQ,ES큐브
214270,KOSDAQ,FSN
130500,KOSDAQ,GH신소재
900290,KOSDAQ,GRT
083450,KOSDAQ,GST
297890,KOSDAQ,HB솔루션
440290,KOSDAQ,HB인베스트먼트
078150,KOSDAQ,HB테크놀러지
195940,KOSDAQ,HK이노엔
028300,KOSDAQ,HLB
278650,KOSDAQ,HLB바이오스텝
067630,KOSDAQ,HLB생명과학
024850,KOSDAQ,HLB이노베이션
047920,KOSDAQ,HLB제약
115450,KOSDAQ,HLB테라퓨틱스
046210,KOSDAQ,HLB파나진
403870,KOSDAQ,HPSP
036640,KOSDAQ,HRS
095340,KOSDAQ,ISC
950170,KOSDAQ,JTC
067290,KOSDAQ,JW신약
035900,KOSDAQ,JYP Ent.
318000,KOSDAQ,KBG
024840,KOSDAQ,KBI메탈
024120,KOSDAQ,KB오토시스
021320,KOSDAQ,KCC건설
036670,KOSDAQ,KCI
044180,KOSDAQ,KD
046440,KOSDAQ,KG모빌리언스
151860,KOSDAQ,KG에코솔루션
035600,KOSDAQ,KG이니시스
226360,KOSDAQ,KH 건설
111870,KOSDAQ,KH 미래물산
060720,KOSDAQ,KH바텍
058400,KOSDAQ,KNN
101000,KOSDAQ,KS인더스트리
122450,KOSDAQ,KX
052900,KOSDAQ,KX하이텍
376190,KOSDAQ,LB루셈
061970,KOSDAQ,LB세미콘
309960,KOSDAQ,LB인베스트먼트
225190,KOSDAQ,LK삼양
060370,KOSDAQ,LS마린솔루션
417200,KOSDAQ,LS머트리얼즈
078020,KOSDAQ,LS증권
476080,KOSDAQ,M83
086960,KOSDAQ,MDS테크
038340,KOSDAQ,MIT
160550,KOSDAQ,NEW
053290,KOSDAQ,NE능률
060250,KOSDAQ,NHN KCP
104200,KOSDAQ,NHN벅스
222160,KOSDAQ,NPX
024940,KOSDAQ,PN풍년
218410,KOSDAQ,RFHIC
327260,KOSDAQ,RF머트리얼즈
091340,KOSDAQ,S&K폴리텍
419530,KOSDAQ,SAMG엔터
019550,KOSDAQ,SBI인베스트먼트
950110,KOSDAQ,SBI핀테크솔루션즈
036120,KOSDAQ,SCI평가정보
246960,KOSDAQ,SCL사이언스
099220,KOSDAQ,SDN
036540,KOSDAQ,SFA반도체
255220,KOSDAQ,SG
040610,KOSDAQ,SG&G
049470,KOSDAQ,SGA
184230,KOSDAQ,SGA솔루션즈
016250,KOSDAQ,SGC E&C
048550,KOSDAQ,SM C&C
063440,KOSDAQ,SM Life Design
067160,KOSDAQ,SOOP
289080,KOSDAQ,SV인베스트먼트
089230,KOSDAQ,THE E&M
032540,KOSDAQ,TJ미디어
022220,KOSDAQ,TKG애강
048770,KOSDAQ,TPC
246690,KOSDAQ,TS인베스트먼트
317240,KOSDAQ,TS트릴리온
057030,KOSDAQ,YBM넷
040300,KOSDAQ,YTN
051390,KOSDAQ,YW
052220,KOSDAQ,iMBC
079940,KOSDAQ,가비아
078890,KOSDAQ,가온그룹
399720,KOSDAQ,가온칩스
036620,KOSDAQ,감성코퍼레이션
198440,KOSDAQ,강동씨앤엘
217730,KOSDAQ,강스템바이오텍
114190,KOSDAQ,강원에너지
094480,KOSDAQ,갤럭시아머니트리
039240,KOSDAQ,경남스틸
053950,KOSDAQ,경남제약
011040,KOSDAQ,경동제약
024910,KOSDAQ,경창산업
049720,KOSDAQ,고려신용정보
014570,KOSDAQ,고려제약
348150,KOSDAQ,고바이오랩
950190,KOSDAQ,고스트스튜디오
098460,KOSDAQ,고영
035290,KOSDAQ,골드앤에스
900280,KOSDAQ,골든센츄리
215000,KOSDAQ,골프존
121440,KOSDAQ,골프존뉴딘홀딩스
366030,KOSDAQ,공구우먼
014200,KOSDAQ,광림
029480,KOSDAQ,광무
026910,KOSDAQ,광진실업
053270,KOSDAQ,구영테크
066620,KOSDAQ,국보디자인
043650,KOSDAQ,국순당
006050,KOSDAQ,국영지앤엠
060480,KOSDAQ,국일신동
078130,KOSDAQ,국일제지
307750,KOSDAQ,국전약품
035080,KOSDAQ,그래디언트
453450,KOSDAQ,그리드위즈
204020,KOSDAQ,그리티
402490,KOSDAQ,그린리소스
114450,KOSDAQ,그린생명과학
186230,KOSDAQ,그린플러스
900070,KOSDAQ,글로벌에스엠
204620,KOSDAQ,글로벌텍스프리
019660,KOSDAQ,글로본
053260,KOSDAQ,금강철강
282720,KOSDAQ,금양그린파워
036190,KOSDAQ,금화피에스시
049080,KOSDAQ,기가레인
420770,KOSDAQ,기가비스
035460,KOSDAQ,기산텔레콤
308100,KOSDAQ,까스텔바작
407400,KOSDAQ,꿈비
187790,KOSDAQ,나노
286750,KOSDAQ,나노브릭
121600,KOSDAQ,나노신소재
247660,KOSDAQ,나노씨엠에스
039860,KOSDAQ,나노엔텍
091970,KOSDAQ,나노캠텍
417010,KOSDAQ,나노팀
405920,KOSDAQ,나라셀라
051490,KOSDAQ,나라엠앤디
137080,KOSDAQ,나래나노텍
190510,KOSDAQ,나무가
242040,KOSDAQ,나무기술
089600,KOSDAQ,나스미디어
293580,KOSDAQ,나우IB
138610,KOSDAQ,나이벡
130580,KOSDAQ,나이스디앤비
036800,KOSDAQ,나이스정보통신
267320,KOSDAQ,나인테크
111710,KOSDAQ,남화산업
091590,KOSDAQ,남화토건
168330,KOSDAQ,내츄럴엔도텍
094860,KOSDAQ,네오리진
253590,KOSDAQ,네오셈
212560,KOSDAQ,네오오토
095660,KOSDAQ,네오위즈
042420,KOSDAQ,네오위즈홀딩스
950220,KOSDAQ,네오이뮨텍
311390,KOSDAQ,네오크레마
085910,KOSDAQ,네오티스
092730,KOSDAQ,네오팜
290660,KOSDAQ,네오펙트
306620,KOSDAQ,네온테크
153460,KOSDAQ,네이블
007390,KOSDAQ,네이처셀
033640,KOSDAQ,네패스
330860,KOSDAQ,네패스아크
089140,KOSDAQ,넥스턴바이오
389650,KOSDAQ,넥스트바이오메디컬
137940,KOSDAQ,넥스트아이
396270,KOSDAQ,넥스트칩
348210,KOSDAQ,넥스틴
225570,KOSDAQ,넥슨게임즈
217270,KOSDAQ,넵튠
104620,KOSDAQ,노랑풍선
194700,KOSDAQ,노바렉스
285490,KOSDAQ,노바텍
145170,KOSDAQ,노브랜드
106520,KOSDAQ,노블엠앤비
376930,KOSDAQ,노을
142280,KOSDAQ,녹십자엠에스
234690,KOSDAQ,녹십자웰빙
054050,KOSDAQ,농우바이오
069140,KOSDAQ,누리플랜
040160,KOSDAQ,누리플렉스
332290,KOSDAQ,누보
348340,KOSDAQ,뉴로메카
060260,KOSDAQ,뉴보텍
123840,KOSDAQ,뉴온
012340,KOSDAQ,뉴인텍
214870,KOSDAQ,한울BnC
270870,KOSDAQ,뉴트리
144960,KOSDAQ,뉴파워프라즈마
085670,KOSDAQ,뉴프렉스
064260,KOSDAQ,다날
340360,KOSDAQ,다보링크
039560,KOSDAQ,다산네트웍스
154040,KOSDAQ,다산솔루에타
032190,KOSDAQ,다우데이타
323350,KOSDAQ,다원넥스뷰
068240,KOSDAQ,다원시스
020400,KOSDAQ,대동금속
008830,KOSDAQ,대동기어
048470,KOSDAQ,대동스틸
004780,KOSDAQ,대륙제관
017650,KOSDAQ,대림제지
007720,KOSDAQ,대명소노시즌
389260,KOSDAQ,대명에너지
317850,KOSDAQ,대모
290670,KOSDAQ,대보마그네틱
078140,KOSDAQ,대봉엘에스
065150,KOSDAQ,대산F&B
036480,KOSDAQ,대성미생물
027830,KOSDAQ,대성창투
104040,KOSDAQ,대성파인텍
129920,KOSDAQ,대성하이텍
020180,KOSDAQ,대신정보통신
045390,KOSDAQ,대아티아이
108380,KOSDAQ,대양전기공업
007680,KOSDAQ,대원
048910,KOSDAQ,대원미디어
005710,KOSDAQ,대원산업
290380,KOSDAQ,대유
120240,KOSDAQ,대정화금
003310,KOSDAQ,대주산업
078600,KOSDAQ,대주전자재료
096350,KOSDAQ,대창솔루션
140520,KOSDAQ,대창스틸
131220,KOSDAQ,대한과학
010170,KOSDAQ,대한광통신
054670,KOSDAQ,대한뉴팜
023910,KOSDAQ,대한약품
021040,KOSDAQ,대호특수강
021045,KOSDAQ,대호특수강우
067080,KOSDAQ,대화제약
298540,KOSDAQ,더네이쳐홀딩스
032860,KOSDAQ,더라미
393890,KOSDAQ,더블유씨피
299170,KOSDAQ,더블유에스아이
224060,KOSDAQ,더코디
043090,KOSDAQ,더테크놀로지
213420,KOSDAQ,덕산네오룩스
317330,KOSDAQ,덕산테코피아
077360,KOSDAQ,덕산하이메탈
090410,KOSDAQ,덕신이피씨
263600,KOSDAQ,덕우전자
194480,KOSDAQ,데브시스터즈
263800,KOSDAQ,데이타솔루션
206560,KOSDAQ,덱스터
261200,KOSDAQ,덴티스
067990,KOSDAQ,도이치모터스
006620,KOSDAQ,동구바이오제약
100130,KOSDAQ,동국S&C
005160,KOSDAQ,동국산업
075970,KOSDAQ,동국알앤에스
086450,KOSDAQ,동국제약
099410,KOSDAQ,동방선기
033500,KOSDAQ,동성화인텍
025950,KOSDAQ,동신건설
088130,KOSDAQ,동아엘텍
041930,KOSDAQ,동아화성
060380,KOSDAQ,동양에스텍
079960,KOSDAQ,동양이엔피
228340,KOSDAQ,동양파일
088910,KOSDAQ,동우팜투테이블
094170,KOSDAQ,동운아나텍
013120,KOSDAQ,동원개발
109860,KOSDAQ,동일금속
032960,KOSDAQ,동일기연
023790,KOSDAQ,동일철강
005290,KOSDAQ,동진쎄미켐
025900,KOSDAQ,동화기업
131970,KOSDAQ,두산테스나
073190,KOSDAQ,듀오백
030350,KOSDAQ,드래곤플라이
203650,KOSDAQ,드림시큐리티
223250,KOSDAQ,드림씨아이에스
060570,KOSDAQ,드림어스컴퍼니
362990,KOSDAQ,드림인사이트
217620,KOSDAQ,디딤이앤에프
016670,KOSDAQ,디모아
187870,KOSDAQ,디바이스이엔지
110990,KOSDAQ,디아이티
263690,KOSDAQ,디알젬
214680,KOSDAQ,디알텍
347850,KOSDAQ,디앤디파마텍
263720,KOSDAQ,디앤씨미디어
376300,KOSDAQ,디어유
109740,KOSDAQ,디에스케이
196490,KOSDAQ,디에이테크놀로지
066900,KOSDAQ,디에이피
127120,KOSDAQ,디엔에이링크
092070,KOSDAQ,디엔에프
039840,KOSDAQ,디오
219550,KOSDAQ,디와이디
310870,KOSDAQ,디와이씨
104460,KOSDAQ,디와이피엔에프
079810,KOSDAQ,디이엔티
113810,KOSDAQ,디젠스
043360,KOSDAQ,디지아이
197140,KOSDAQ,디지캡
068930,KOSDAQ,디지털대성
033130,KOSDAQ,디지틀조선
105740,KOSDAQ,디케이락
263020,KOSDAQ,디케이앤디
290550,KOSDAQ,디케이티
066670,KOSDAQ,디티씨
187220,KOSDAQ,디티앤씨
383930,KOSDAQ,디티앤씨알오
131180,KOSDAQ,딜리
315640,KOSDAQ,딥노이드
223310,KOSDAQ,딥마인드
317120,KOSDAQ,라닉스
462510,KOSDAQ,라메디텍
042510,KOSDAQ,라온시큐어
232680,KOSDAQ,라온테크
418420,KOSDAQ,라온텍
300120,KOSDAQ,라온피플
171120,KOSDAQ,라이온켐텍
388790,KOSDAQ,라이콤
347700,KOSDAQ,라이프시맨틱스
214260,KOSDAQ,라파스
200350,KOSDAQ,래몽래인
171010,KOSDAQ,램테크놀러지
084650,KOSDAQ,랩지노믹스
217500,KOSDAQ,러셀
038390,KOSDAQ,레드캡투어
294140,KOSDAQ,레몬
443250,KOSDAQ,레뷰코퍼레이션
228670,KOSDAQ,레이
228850,KOSDAQ,레이언스
412350,KOSDAQ,레이저쎌
199550,KOSDAQ,레이저옵텍
281740,KOSDAQ,레이크머티리얼즈
277810,KOSDAQ,레인보우로보틱스
215100,KOSDAQ,로보로보
090360,KOSDAQ,로보스타
108490,KOSDAQ,로보티즈
900260,KOSDAQ,로스웰
067730,KOSDAQ,로지시스
071280,KOSDAQ,로체시스템즈
328130,KOSDAQ,루닛
038060,KOSDAQ,루멘스
141080,KOSDAQ,리가켐바이오
058470,KOSDAQ,리노공업
016100,KOSDAQ,리더스코스메틱
012700,KOSDAQ,리드코프
302550,KOSDAQ,리메드
073570,KOSDAQ,리튬포어스
377450,KOSDAQ,리파인
277070,KOSDAQ,린드먼아시아
042500,KOSDAQ,링네트
193250,KOSDAQ,링크드
219420,KOSDAQ,링크제니시스
439090,KOSDAQ,마녀공장
195500,KOSDAQ,마니커에프앤지
377480,KOSDAQ,마음AI
305090,KOSDAQ,마이크로디지탈
098120,KOSDAQ,마이크로컨텍솔
424980,KOSDAQ,마이크로투나노
038290,KOSDAQ,마크로젠
267980,KOSDAQ,매일유업
005990,KOSDAQ,매일홀딩스
093520,KOSDAQ,매커스
377030,KOSDAQ,맥스트
100590,KOSDAQ,머큐리
067280,KOSDAQ,멀티캠퍼스
072870,KOSDAQ,메가스터디
215200,KOSDAQ,메가스터디교육
133750,KOSDAQ,메가엠디
446540,KOSDAQ,메가터치
235980,KOSDAQ,메드팩토
041920,KOSDAQ,메디아나
014100,KOSDAQ,메디앙스
054180,KOSDAQ,메디콕스
086900,KOSDAQ,메디톡스
078160,KOSDAQ,메디포스트
408920,KOSDAQ,메쎄이상
021880,KOSDAQ,메이슨캐피탈
140410,KOSDAQ,메지온
241770,KOSDAQ,메카로
059210,KOSDAQ,메타바이오메드
058110,KOSDAQ,멕아이씨에스
434480,KOSDAQ,모니터랩
080420,KOSDAQ,모다이노칩
417970,KOSDAQ,모델솔루션
080160,KOSDAQ,모두투어
087260,KOSDAQ,모바일어플라이언스
101330,KOSDAQ,모베이스
012860,KOSDAQ,모베이스전자
363260,KOSDAQ,모비데이즈
348030,KOSDAQ,모비릭스
250060,KOSDAQ,모비스
288980,KOSDAQ,모아데이타
142760,KOSDAQ,모아라이프플러스
033200,KOSDAQ,모아텍
333050,KOSDAQ,모코엠시스
118990,KOSDAQ,모트렉스
006920,KOSDAQ,모헨즈
001810,KOSDAQ,무림SP
279600,KOSDAQ,미디어젠
095500,KOSDAQ,미래나노텍
254490,KOSDAQ,미래반도체
218150,KOSDAQ,미래생명자원
100790,KOSDAQ,미래에셋벤처투자
049950,KOSDAQ,미래컴퍼니
207760,KOSDAQ,미스터블루
059090,KOSDAQ,미코
214610,KOSDAQ,미코바이오메드
201490,KOSDAQ,미투온
452200,KOSDAQ,민테크
418470,KOSDAQ,밀리의서재
206640,KOSDAQ,바디텍메드
018700,KOSDAQ,바른손
035620,KOSDAQ,바른손이앤에이
053030,KOSDAQ,바이넥스
301300,KOSDAQ,바이브컴퍼니
064550,KOSDAQ,바이오니아
314930,KOSDAQ,바이오다인
208710,KOSDAQ,바이오로그디바이스
086820,KOSDAQ,바이오솔루션
038460,KOSDAQ,바이오스마트
251120,KOSDAQ,바이오에프디엔씨
199730,KOSDAQ,바이오인프라
086040,KOSDAQ,바이오톡스텍
099430,KOSDAQ,바이오플러스
032980,KOSDAQ,바이온
308080,KOSDAQ,바이젠셀
043150,KOSDAQ,바텍
323990,KOSDAQ,박셀바이오
267790,KOSDAQ,배럴
046310,KOSDAQ,백금T&A
331520,KOSDAQ,밸로프
199480,KOSDAQ,뱅크웨어글로벌
438700,KOSDAQ,버넥트
066410,KOSDAQ,버킷스튜디오
382900,KOSDAQ,범한퓨얼셀
206400,KOSDAQ,베노티앤알
019010,KOSDAQ,베뉴지
177350,KOSDAQ,베셀
424760,KOSDAQ,벨로크
225530,KOSDAQ,보광산업
250000,KOSDAQ,보라티알
310210,KOSDAQ,보로노이
006910,KOSDAQ,보성파워텍
226340,KOSDAQ,본느
014470,KOSDAQ,부방
008470,KOSDAQ,부스타
338220,KOSDAQ,뷰노
100120,KOSDAQ,뷰웍스
406820,KOSDAQ,뷰티스킨
337930,KOSDAQ,브랜드엑스코퍼레이션
099390,KOSDAQ,브레인즈컴퍼니
064480,KOSDAQ,브리지텍
288330,KOSDAQ,브릿지바이오테라퓨틱스
365900,KOSDAQ,브이씨
089970,KOSDAQ,브이엠
251630,KOSDAQ,브이원텍
018290,KOSDAQ,브이티
439580,KOSDAQ,블루엠텍
033560,KOSDAQ,블루콤
369370,KOSDAQ,블리츠웨이스튜디오
126340,KOSDAQ,비나텍
121800,KOSDAQ,비덴트
082800,KOSDAQ,비보존 제약
318410,KOSDAQ,비비씨
419540,KOSDAQ,비스토스
146320,KOSDAQ,비씨엔씨
200780,KOSDAQ,비씨월드제약
413640,KOSDAQ,비아이매트릭스
141000,KOSDAQ,비아트론
083650,KOSDAQ,비에이치아이
065170,KOSDAQ,비엘팜텍
086670,KOSDAQ,비엠티
335890,KOSDAQ,비올
230980,KOSDAQ,비유테크놀러지
138580,KOSDAQ,비즈니스온
082920,KOSDAQ,비츠로셀
054220,KOSDAQ,비츠로시스
042370,KOSDAQ,비츠로테크
050090,KOSDAQ,비케이홀딩스
148780,KOSDAQ,비큐AI
307870,KOSDAQ,비투엔
357880,KOSDAQ,비트나인
032850,KOSDAQ,비트컴퓨터
238200,KOSDAQ,비피도
093190,KOSDAQ,빅솔론
065450,KOSDAQ,빅텍
210120,KOSDAQ,빅텐츠
044480,KOSDAQ,빌리언스
069540,KOSDAQ,빛과전자
072950,KOSDAQ,빛샘전자
451250,KOSDAQ,삐아
143240,KOSDAQ,사람인
452430,KOSDAQ,사피엔반도체
419120,KOSDAQ,산돌
122350,KOSDAQ,삼기
419050,KOSDAQ,삼기이브이
014970,KOSDAQ,삼륭물산
018310,KOSDAQ,삼목에스폼
053700,KOSDAQ,삼보모터스
009620,KOSDAQ,삼보산업
023600,KOSDAQ,삼보판지
009300,KOSDAQ,삼아제약
361670,KOSDAQ,삼영에스앤씨
054540,KOSDAQ,삼영엠텍
065570,KOSDAQ,삼영이엔씨
032280,KOSDAQ,삼일
002290,KOSDAQ,삼일기업공사
037460,KOSDAQ,삼지전자
032750,KOSDAQ,삼진
054090,KOSDAQ,삼진엘앤디
000250,KOSDAQ,삼천당제약
024950,KOSDAQ,삼천리자전거
038500,KOSDAQ,삼표시멘트
437730,KOSDAQ,삼현
017480,KOSDAQ,삼현철강
046390,KOSDAQ,삼화네트웍스
027580,KOSDAQ,상보
038540,KOSDAQ,상상인
091580,KOSDAQ,상신이디피
263810,KOSDAQ,상신전자
089980,KOSDAQ,상아프론테크
042940,KOSDAQ,상지건설
042600,KOSDAQ,새로닉스
107600,KOSDAQ,새빗켐
411080,KOSDAQ,샌즈랩
252990,KOSDAQ,샘씨엔에스
378800,KOSDAQ,샤페론
294630,KOSDAQ,서남
038070,KOSDAQ,서린바이오
006730,KOSDAQ,서부T&D
079650,KOSDAQ,서산
100660,KOSDAQ,서암기계공업
019770,KOSDAQ,서연탑메탈
043710,KOSDAQ,서울리거
092190,KOSDAQ,서울바이오시스
046890,KOSDAQ,서울반도체
063170,KOSDAQ,서울옥션
027040,KOSDAQ,서울전자통신
018680,KOSDAQ,서울제약
093920,KOSDAQ,서원인텍
189860,KOSDAQ,서전기전
178320,KOSDAQ,서진시스템
122690,KOSDAQ,서진오토모티브
140070,KOSDAQ,서플러스글로벌
011370,KOSDAQ,서한
065710,KOSDAQ,서호전기
035890,KOSDAQ,서희건설
357550,KOSDAQ,석경에이티
003100,KOSDAQ,선광
067370,KOSDAQ,선바이오
171090,KOSDAQ,선익시스템
086710,KOSDAQ,선진뷰티사이언스
014620,KOSDAQ,성광벤드
037350,KOSDAQ,성도이엔지
081580,KOSDAQ,성우전자
045300,KOSDAQ,성우테크론
015750,KOSDAQ,성우하이텍
365340,KOSDAQ,성일하이텍
080470,KOSDAQ,성창오토텍
043260,KOSDAQ,성호전자
148150,KOSDAQ,세경하이테크
188260,KOSDAQ,세니젠
053060,KOSDAQ,세동
340440,KOSDAQ,세림B&G
017510,KOSDAQ,세명전기
011560,KOSDAQ,세보엠이씨
396300,KOSDAQ,세아메카닉스
100700,KOSDAQ,세운메디칼
024830,KOSDAQ,세원물산
258830,KOSDAQ,세종메디칼
036630,KOSDAQ,세종텔레콤
039310,KOSDAQ,세중
067770,KOSDAQ,세진티에스
053450,KOSDAQ,세코닉스
222810,KOSDAQ,세토피아
252500,KOSDAQ,세화피앤씨
321370,KOSDAQ,센서뷰
347000,KOSDAQ,센코
331920,KOSDAQ,셀레믹스
049180,KOSDAQ,셀루메드
299660,KOSDAQ,셀리드
268600,KOSDAQ,셀리버리
108860,KOSDAQ,셀바스AI
208370,KOSDAQ,셀바스헬스케어
318160,KOSDAQ,셀바이오휴먼텍
068760,KOSDAQ,셀트리온제약
068940,KOSDAQ,셀피글로벌
060230,KOSDAQ,소니드
290690,KOSDAQ,소룩스
950200,KOSDAQ,소마젠
032680,KOSDAQ,소프트센
032685,KOSDAQ,소프트센우
258790,KOSDAQ,소프트캠프
066910,KOSDAQ,손오공
035610,KOSDAQ,솔본
357780,KOSDAQ,솔브레인
036830,KOSDAQ,솔브레인홀딩스
304100,KOSDAQ,솔트룩스
328380,KOSDAQ,솔트웨어
086980,KOSDAQ,쇼박스
050960,KOSDAQ,수산아이앤티
084180,KOSDAQ,수성웹툰
253840,KOSDAQ,수젠텍
298830,KOSDAQ,슈어소프트테크
236200,KOSDAQ,슈프리마
094840,KOSDAQ,슈프리마에이치큐
192440,KOSDAQ,슈피겐코리아
424960,KOSDAQ,스마트레이더시스템
099440,KOSDAQ,스맥
276040,KOSDAQ,스코넥
159910,KOSDAQ,스킨앤스킨
060240,KOSDAQ,스타코링크
115570,KOSDAQ,스타플렉스
330730,KOSDAQ,스톤브릿지벤처스
352090,KOSDAQ,스톰테크
253450,KOSDAQ,스튜디오드래곤
408900,KOSDAQ,스튜디오미르
204630,KOSDAQ,스튜디오산타클로스
415380,KOSDAQ,스튜디오삼익
013810,KOSDAQ,스페코
203690,KOSDAQ,아크솔루션스
049830,KOSDAQ,승일
020710,KOSDAQ,시공테크
033170,KOSDAQ,시그네틱스
048870,KOSDAQ,시너지이노베이션
025320,KOSDAQ,시노펙스
269620,KOSDAQ,시스웍
429270,KOSDAQ,시지트로닉스
418250,KOSDAQ,시큐레터
131090,KOSDAQ,시큐브
232830,KOSDAQ,시큐센
290520,KOSDAQ,신도기연
001000,KOSDAQ,신라섬유
025870,KOSDAQ,신라에스지
215600,KOSDAQ,신라젠
065350,KOSDAQ,신성델타테크
416180,KOSDAQ,신성에스티
162300,KOSDAQ,신스틸
290560,KOSDAQ,신시웨이
002800,KOSDAQ,신신제약
017000,KOSDAQ,신원종합개발
012790,KOSDAQ,신일제약
138070,KOSDAQ,신진에스엠
226330,KOSDAQ,신테카바이오
056700,KOSDAQ,신화인터텍
187270,KOSDAQ,신화콘텍
243840,KOSDAQ,신흥에스이씨
257720,KOSDAQ,실리콘투
222800,KOSDAQ,심텍
036710,KOSDAQ,심텍홀딩스
160980,KOSDAQ,싸이맥스
356890,KOSDAQ,싸이버원
217330,KOSDAQ,싸이토젠
010280,KOSDAQ,쌍용정보통신
208640,KOSDAQ,썸에이지
222420,KOSDAQ,쎄노텍
037760,KOSDAQ,쎄니트
099320,KOSDAQ,쎄트렉아이
049960,KOSDAQ,쎌바이오텍
088280,KOSDAQ,쏘닉스
050890,KOSDAQ,쏠리드
109670,KOSDAQ,씨싸이트
066790,KOSDAQ,씨씨에스
222080,KOSDAQ,씨아이에스
352480,KOSDAQ,씨앤씨인터내셔널
264660,KOSDAQ,씨앤지하이테크
352700,KOSDAQ,씨앤투스
458870,KOSDAQ,씨어스테크놀로지
297090,KOSDAQ,씨에스베어링
900120,KOSDAQ,씨엑스아이
359090,KOSDAQ,씨엔알리서치
115530,KOSDAQ,씨엔플러스
115480,KOSDAQ,씨유메디칼
340810,KOSDAQ,씨유박스
376290,KOSDAQ,씨유테크
189330,KOSDAQ,씨이랩
096530,KOSDAQ,씨젠
101240,KOSDAQ,씨큐브
060590,KOSDAQ,씨티씨바이오
260930,KOSDAQ,씨티케이
052300,KOSDAQ,씨티프라퍼티
413630,KOSDAQ,씨피시스템
013990,KOSDAQ,아가방컴퍼니
123860,KOSDAQ,아나패스
025980,KOSDAQ,아난티
125210,KOSDAQ,아모그린텍
357580,KOSDAQ,아모센스
052710,KOSDAQ,아모텍
074430,KOSDAQ,아미노로직스
092040,KOSDAQ,아미코젠
083930,KOSDAQ,아바코
149950,KOSDAQ,아바텍
036010,KOSDAQ,아비코전자
050860,KOSDAQ,아세아텍
136410,KOSDAQ,아셈스
246720,KOSDAQ,아스타
067390,KOSDAQ,아스트
159010,KOSDAQ,아스플로
127710,KOSDAQ,아시아경제
154030,KOSDAQ,아시아종묘
227610,KOSDAQ,아우딘퓨쳐스
143160,KOSDAQ,아이디스
054800,KOSDAQ,아이디스홀딩스
332370,KOSDAQ,아이디피
339950,KOSDAQ,아이비김영
469750,KOSDAQ,아이비젼웍스
460470,KOSDAQ,아이빔테크놀로지
099190,KOSDAQ,아이센스
461300,KOSDAQ,아이스크림미디어
289010,KOSDAQ,아이스크림에듀
214430,KOSDAQ,아이쓰리시스템
040910,KOSDAQ,아이씨디
368600,KOSDAQ,아이씨에이치
456010,KOSDAQ,아이씨티케이
